source,species,id,onlyTrainingOptimization,model,performance,adaptModelInTesting,parameter1,value1,parameter2,value2,parameter3,value3
WaspsNew,wasps,D22,True,VTTBS,0.637462700605681,False,a ,0.878018784557236, b ,1.95268421388343, t ,0.303976044234275
WaspsNew,wasps,D43,True,VTTBS,0.60978272633888,False,a ,0.909486223609651, b ,1.76024369374449, t ,0.478088866750229
WaspsNew,wasps,D45,True,VTTBS,0.681809661055797,False,a ,0.952261157437576, b ,2.06974755925511, t ,0.229592093887701
Camarena,pigeons,7,True,RLELO_F,0.833784099747656,False,a ,2.4641542925964, b ,0.657668400642638, s ,-0.177004840278278
HumScrm,humans,11,True,BushMosteller,0.527488804518236,False,Db ,0.47746875,,,,
WaspsNew,wasps,D50,True,VTTBS,0.662441088572155,False,a ,0.991815260272915, b ,1.58177591875971, t ,0.358062243627711
HumScrm,humans,11,False,BushMosteller,0.527488804518236,False,Db ,0.47746875,,,,
WaspsNew,wasps,D55,True,VTTBS,0.544874487091862,False,a ,1.8608818201413, b ,0.493964753730396, t ,0.959879036307975
WaspsNew,wasps,D71,True,VTTBS,0.607112979197484,False,a ,1.06707272929682, b ,1.66646521261743, t ,0.430989422912113
WaspsNew,wasps,M17,True,VTTBS,0.594949997356429,False,a ,0.583982682393744, b ,1.70550724402893, t ,-0.556256621566617
Camarena,pigeons,8,True,RLELO_F,0.764839528247754,False,a ,1.97595855893973, b ,0.397542738176592, s ,0.386131832052744
HumScrm,humans,12,True,BushMosteller,0.65449888068736,False,Db ,0.0595,,,,
WaspsNew,wasps,M21,True,VTTBS,0.677554110724251,False,a ,0.942789706036433, b ,1.91721712875573, t ,0.402725455241385
HumScrm,humans,12,False,BushMosteller,0.65449888068736,False,Db ,0.0595,,,,
WaspsNew,wasps,M22,True,VTTBS,0.599469380265525,False,a ,1.33881799444841, b ,1.86448686922055, t ,0.608972755111013
WaspsNew,wasps,M23,True,VTTBS,0.583846492275968,False,a ,0.956779570229111, b ,1.52472036406918, t ,0.442148117144262
HumScrm,humans,13,True,BushMosteller,0.665977652032965,False,Db ,0.0645,,,,
WaspsNew,wasps,M28B,True,VTTBS,0.611680496232072,False,a ,0.873876268144929, b ,1.87996020225842, t ,-0.851040734443117
RGMDL2,macaques,1,True,VTTBS,0.839016379500274,False,a ,-1.11134532733791, b ,0.006640438827276, t ,1.29758366729324
Camarena,pigeons,9,True,RLELO_F,0.727230491827508,False,a ,0.242406741081102, b ,1.69785631357678, s ,-0.498078043802128
WaspsNew,wasps,M29,True,VTTBS,0.639548821776051,False,a ,0.705356298051252, b ,2.75706141722281, t ,0.168624017582584
HumScrm,humans,13,False,BushMosteller,0.665977652032965,False,Db ,0.0645,,,,
RGMDL1,macaques,4,True,configuralCuesWynne95,0.691355686531752,False,a ,4.44651634645737, B ,0.070679959439654, y ,2.73930705527625
WaspsNew,wasps,M31A,True,VTTBS,0.562494325266412,False,a ,2.10376663838816, b ,2.29655736509085, t ,-0.780865498960473
HumScrm,humans,14,True,BushMosteller,0.637173685198508,False,Db ,0.713890625,,,,
WaspsNew,wasps,M10A,True,VTTBS,0.575384484797136,False,a ,1.0624004146868, b ,1.65136854578503, t ,0.487051699227242
WaspsNew,wasps,M10B,True,VTTBS,0.620175219639478,False,a ,1.04317395374303, b ,1.79371313286308, t ,0.411236785728519
HumScrm,humans,14,False,BushMosteller,0.637173685198508,False,Db ,0.713890625,,,,
WaspsNew,wasps,M11,True,VTTBS,0.575892499585965,False,a ,1.37187539429285, b ,1.57195559876486, t ,0.497471116865595
WaspsNew,wasps,M24,True,VTTBS,0.63785210665202,False,a ,0.891187530435383, b ,2.62828362603729, t ,0.353965920217968
Camarena,pigeons,10,True,RLELO_F,0.748343747044836,False,a ,1.47403372272404, b ,1.44386409014654, s ,0.491013228090589
HumScrm,humans,15,True,BushMosteller,0.631148864595381,False,Db ,0.04878125,,,,
WaspsNew,wasps,M32A,True,VTTBS,0.617461571218863,False,a ,1.07629584982555, b ,1.85081356789601, t ,0.499911827000287
HumScrm,humans,15,False,BushMosteller,0.631148864595381,False,Db ,0.04878125,,,,
WaspsNew,wasps,M32C,True,VTTBS,0.627060569778378,False,a ,1.08646032495337, b ,2.38943811350037, t ,0.438174056364677
WaspsNew,wasps,M4,True,VTTBS,0.591799539262186,False,a ,1.10489816631818, b ,1.37733059627647, t ,0.584320076689493
WaspsNew,wasps,M6,True,VTTBS,0.598004562216539,False,a ,1.3992853757629, b ,1.65612294348442, t ,0.606996676198845
HumScrm,humans,16,True,BushMosteller,0.659579185927856,False,Db ,0.09475,,,,
WaspsNew,wasps,M7,True,VTTBS,0.610141840069614,False,a ,1.12972300750205, b ,1.83208175600234, t ,0.244820345330831
Camarena,pigeons,11,True,RLELO_F,0.730842841357658,False,a ,0.50434061963319, b ,0.407945413248738, s ,0.415548167105418
HumScrm,humans,16,False,BushMosteller,0.659579185927856,False,Db ,0.09475,,,,
WaspsNew,wasps,M9,True,VTTBS,0.556118129986349,False,a ,1.27434220451895, b ,1.82464943135882, t ,0.510133224495634
WaspsNew,wasps,D139,True,RandomModel,0.5,False,a ,0,,,,
WaspsNew,wasps,D187,True,RandomModel,0.5,False,a ,0,,,,
WaspsNew,wasps,D201,True,RandomModel,0.5,False,a ,0,,,,
WaspsNew,wasps,D216,True,RandomModel,0.5,False,a ,0,,,,
WaspsNew,wasps,D217,True,RandomModel,0.5,False,a ,0,,,,
WaspsNew,wasps,D223,True,RandomModel,0.5,False,a ,0,,,,
WaspsNew,wasps,D229,True,RandomModel,0.5,False,a ,0,,,,
WaspsNew,wasps,D239B,True,RandomModel,0.5,False,a ,0,,,,
WaspsNew,wasps,D257,True,RandomModel,0.5,False,a ,0,,,,
WaspsNew,wasps,D67A,True,RandomModel,0.5,False,a ,0,,,,
WaspsNew,wasps,D81B,True,RandomModel,0.5,False,a ,0,,,,
WaspsNew,wasps,D92B,True,RandomModel,0.5,False,a ,0,,,,
WaspsNew,wasps,D122,True,RandomModel,0.5,False,a ,0,,,,
WaspsNew,wasps,D133,True,RandomModel,0.5,False,a ,0,,,,
WaspsNew,wasps,D140,True,RandomModel,0.5,False,a ,0,,,,
WaspsNew,wasps,D149,True,RandomModel,0.5,False,a ,0,,,,
WaspsNew,wasps,D15,True,RandomModel,0.5,False,a ,0,,,,
WaspsNew,wasps,D22,True,RandomModel,0.5,False,a ,0,,,,
WaspsNew,wasps,D43,True,RandomModel,0.5,False,a ,0,,,,
WaspsNew,wasps,D45,True,RandomModel,0.5,False,a ,0,,,,
WaspsNew,wasps,D50,True,RandomModel,0.5,False,a ,0,,,,
WaspsNew,wasps,D55,True,RandomModel,0.5,False,a ,0,,,,
WaspsNew,wasps,D71,True,RandomModel,0.5,False,a ,0,,,,
WaspsNew,wasps,M17,True,RandomModel,0.5,False,a ,0,,,,
WaspsNew,wasps,M21,True,RandomModel,0.5,False,a ,0,,,,
Camarena,pigeons,2,True,RLELO_F,0.692424218126142,False,a ,2.66079733435666, b ,1.10386976961308, s ,0.416594043180825
WaspsNew,wasps,M22,True,RandomModel,0.5,False,a ,0,,,,
WaspsNew,wasps,M23,True,RandomModel,0.5,False,a ,0,,,,
WaspsNew,wasps,M28B,True,RandomModel,0.5,False,a ,0,,,,
WaspsNew,wasps,M29,True,RandomModel,0.5,False,a ,0,,,,
WaspsNew,wasps,M31A,True,RandomModel,0.5,False,a ,0,,,,
WaspsNew,wasps,M10A,True,RandomModel,0.5,False,a ,0,,,,
WaspsNew,wasps,M10B,True,RandomModel,0.5,False,a ,0,,,,
WaspsNew,wasps,M11,True,RandomModel,0.5,False,a ,0,,,,
WaspsNew,wasps,M24,True,RandomModel,0.5,False,a ,0,,,,
WaspsNew,wasps,M32A,True,RandomModel,0.5,False,a ,0,,,,
WaspsNew,wasps,M32C,True,RandomModel,0.5,False,a ,0,,,,
WaspsNew,wasps,M4,True,RandomModel,0.5,False,a ,0,,,,
WaspsNew,wasps,M6,True,RandomModel,0.5,False,a ,0,,,,
HumScrm,humans,17,True,BushMosteller,0.640766055350234,False,Db ,0.088890625,,,,
WaspsNew,wasps,M7,True,RandomModel,0.5,False,a ,0,,,,
WaspsNew,wasps,M9,True,RandomModel,0.5,False,a ,0,,,,
Camarena,pigeons,1,True,RLELO,0.770738936944226,False,a ,2.38897699785669, b ,2.75126441947674,,
HumScrm,humans,17,False,BushMosteller,0.640766055350234,False,Db ,0.088890625,,,,
Camarena,pigeons,4,True,RLELO,0.737564468224066,False,a ,3.58173895904542, b ,3.00156058283778,,
RGMDL2,macaques,2,True,VTTBS,0.863066841044166,False,a ,-0.849563019501086, b ,0.454609714436591, t ,1.56431545957843
HumScrm,humans,18,True,BushMosteller,0.520407941093043,False,Db ,1.63571875,,,,
HumScrm,humans,18,False,BushMosteller,0.520407941093043,False,Db ,1.63571875,,,,
Camarena,pigeons,5,True,RLELO,0.692966506246694,False,a ,3.48758336190574, b ,2.98773827477282,,
HumScrm,humans,19,True,BushMosteller,0.48125,False,Db ,-0.001,,,,
HumScrm,humans,19,False,BushMosteller,0.48125,False,Db ,-0.001,,,,
HumScrm,humans,20,True,BushMosteller,0.620770351174366,False,Db ,0.05959375,,,,
Camarena,pigeons,6,True,RLELO,0.758334034696398,False,a ,2.43004061400489, b ,2.55129248740272,,
RGMDL1,macaques,1,True,RescorlaWagnerBS,0.507552664590797,False,a ,0.927200106011413, b ,1.55028341210502,,
HumScrm,humans,20,False,BushMosteller,0.620770351174366,False,Db ,0.05959375,,,,
HumScrm,humans,21,True,BushMosteller,0.529387496959264,False,Db ,1.99128125,,,,
HumScrm,humans,21,False,BushMosteller,0.529387496959264,False,Db ,1.99128125,,,,
Camarena,pigeons,7,True,RLELO,0.834454817329889,False,a ,4.33011212630542, b ,4.73958851951341,,
HumScrm,humans,22,True,BushMosteller,0.555497785669849,False,Db ,0.73146875,,,,
HumScrm,humans,22,False,BushMosteller,0.555497785669849,False,Db ,0.73146875,,,,
RGMDL2,macaques,3,True,VTTBS,0.832010097216586,False,a ,-1.06058830298059, b ,0.044491278808023, t ,2.06896955163348
Camarena,pigeons,8,True,RLELO,0.763395946492619,False,a ,2.1703446255866, b ,2.98080727053767,,
HumScrm,humans,23,True,BushMosteller,0.662495869864925,False,Db ,0.071265625,,,,
HumScrm,humans,23,False,BushMosteller,0.662495869864925,False,Db ,0.071265625,,,,
HumScrm,humans,24,True,BushMosteller,0.643294474935356,False,Db ,0.7129375,,,,
Camarena,pigeons,9,True,RLELO,0.714742890740125,False,a ,1.97026597332853, b ,0.327316938884033,,
HumScrm,humans,24,False,BushMosteller,0.643294474935356,False,Db ,0.7129375,,,,
HumScrm,humans,25,True,BushMosteller,0.620623713101373,False,Db ,0.6504375,,,,
RGMDL1,macaques,2,True,RescorlaWagnerBS,0.500017048546503,False,a ,0.063034898228536, b ,0.445598969937522,,
HumScrm,humans,25,False,BushMosteller,0.620623713101373,False,Db ,0.6504375,,,,
Camarena,pigeons,10,True,RLELO,0.746919545355744,False,a ,2.25466158355377, b ,3.23448741373358,,
HumScrm,humans,26,True,BushMosteller,0.542767060174376,False,Db ,0.520484375,,,,
HumScrm,humans,26,False,BushMosteller,0.542767060174376,False,Db ,0.520484375,,,,
HumScrm,humans,27,True,BushMosteller,0.620900276782282,False,Db ,0.6943125,,,,
Camarena,pigeons,11,True,RLELO,0.733319269101242,False,a ,2.02797592913175, b ,3.05976750792721,,
RGMDL2,macaques,4,True,VTTBS,0.855850872877775,False,a ,-1.03276747733276, b ,0.347421407948428, t ,1.35821886446739
Camarena,pigeons,2,True,RLELO,0.691949957539415,False,a ,3.24511282934043, b ,3.83782054417794,,
HumScrm,humans,27,False,BushMosteller,0.652613067753472,False,Db ,0.5985625,,,,
RGMDL2,macaques,1,True,RandomModel,0.5,False,a ,0,,,,
Camarena,pigeons,1,True,Trabasso,0.770938729623384,False,h ,-0.5,,,,
Camarena,pigeons,4,True,Trabasso,0.737936445664967,False,h ,-0.5,,,,
RGMDL2,macaques,2,True,RandomModel,0.5,False,a ,0,,,,
RGMDL1,macaques,3,True,RescorlaWagnerBS,0.500656883719641,False,a ,0.235576055277421, b ,0.856880440087433,,
HumScrm,humans,28,True,BushMosteller,0.660277842577524,False,Db ,0.0635,,,,
RGMDL2,macaques,3,True,RandomModel,0.5,False,a ,0,,,,
RGMDL2,macaques,4,True,RandomModel,0.5,False,a ,0,,,,
Camarena,pigeons,5,True,Trabasso,0.701052193021869,False,h ,0.501,,,,
HumScrm,humans,28,False,BushMosteller,0.664015550827515,False,Db ,0.0645,,,,
Camarena,pigeons,6,True,Trabasso,0.75875036158519,False,h ,-0.5,,,,
HumScrm,humans,29,True,BushMosteller,0.643564980097447,False,Db ,0.0635,,,,
Camarena,pigeons,7,True,Trabasso,0.834733134651856,False,h ,-0.5,,,,
HumScrm,humans,29,False,BushMosteller,0.653383208193005,False,Db ,0.7129375,,,,
HumScrm,humans,30,True,BushMosteller,0.598650523583329,False,Db ,0.7129375,,,,
Camarena,pigeons,8,True,Trabasso,0.763559969442322,False,h ,-0.5,,,,
Camarena,pigeons,9,True,Trabasso,0.714051214707814,False,h ,-0.5,,,,
HumScrm,humans,30,False,BushMosteller,0.598650523583329,False,Db ,0.7129375,,,,
HumScrm,humans,31,True,BushMosteller,0.630050207339429,False,Db ,0.698265625,,,,
Camarena,pigeons,10,True,Trabasso,0.747353361945637,False,h ,-0.5,,,,
Camarena,pigeons,11,True,Trabasso,0.733412674799167,False,h ,-0.5,,,,
Camarena,pigeons,2,True,Trabasso,0.691908396946565,False,h ,-0.5,,,,
HumScrm,humans,32,True,BushMosteller,0.60529946017135,False,Db ,0.71584375,,,,
HumScrm,humans,31,False,BushMosteller,0.630050207339429,False,Db ,0.698265625,,,,
Camarena,pigeons,1,True,DeSoto,0.770376616076447,False,a ,0.5,,,,
RGMDL1,macaques,4,True,RescorlaWagnerBS,0.509031090855762,False,a ,0.894653993481593, b ,1.51999665020497,,
Camarena,pigeons,4,True,DeSoto,0.737936445664967,False,a ,0.5,,,,
Camarena,pigeons,5,True,DeSoto,0.693383356070941,False,a ,0.5,,,,
Camarena,pigeons,6,True,DeSoto,0.75875036158519,False,a ,0.5,,,,
HumScrm,humans,32,False,BushMosteller,0.60529946017135,False,Db ,0.71584375,,,,
HumScrm,humans,33,True,BushMosteller,0.654796570947927,False,Db ,0.059546875,,,,
Camarena,pigeons,7,True,DeSoto,0.834733134651856,False,a ,0.5,,,,
Camarena,pigeons,8,True,DeSoto,0.763177998472116,False,a ,0.5,,,,
HumScrm,humans,33,False,BushMosteller,0.654796570947927,False,Db ,0.059546875,,,,
Camarena,pigeons,9,True,DeSoto,0.713722915298752,False,a ,0.5,,,,
HumScrm,humans,34,True,BushMosteller,0.515419954870235,False,Db ,0.99609375,,,,
Camarena,pigeons,10,True,DeSoto,0.747353361945637,False,a ,0.5,,,,
Camarena,pigeons,11,True,DeSoto,0.733115144302291,False,a ,0.5,,,,
Camarena,pigeons,2,True,DeSoto,0.691603053435115,False,a ,0.5,,,,
HumScrm,humans,35,True,BushMosteller,0.63260952341815,False,Db ,0.670875,,,,
HumScrm,humans,34,False,BushMosteller,0.515419954870235,False,Db ,0.99609375,,,,
Camarena,pigeons,1,True,SCTinterpr,0.578414839797639,False,a ,0.4385,,,,
Camarena,pigeons,4,True,SCTinterpr,0.531973322871714,False,a ,-0.499,,,,
HumScrm,humans,35,False,BushMosteller,0.63260952341815,False,Db ,0.670875,,,,
HumScrm,humans,36,True,BushMosteller,0.627501616354925,False,Db ,0.71684375,,,,
Camarena,pigeons,5,True,SCTinterpr,0.441336971350614,False,a ,2.00290625,,,,
RGMDL1,macaques,1,True,RescorlaWagnerWynne95,0.535914806267435,False,a ,2.08795708464143, B ,0.000544547148585,,
HumScrm,humans,36,False,BushMosteller,0.627501616354925,False,Db ,0.71684375,,,,
HumScrm,humans,37,True,BushMosteller,0.639552747977386,False,Db ,0.076125,,,,
Camarena,pigeons,6,True,SCTinterpr,0.643043100954585,False,a ,0.3848125,,,,
HumScrm,humans,37,False,BushMosteller,0.653417965046536,False,Db ,0.077125,,,,
HumScrm,humans,38,True,BushMosteller,0.637319346392165,False,Db ,0.71575,,,,
Camarena,pigeons,7,True,SCTinterpr,0.549715524248171,False,a ,2.004859375,,,,
HumScrm,humans,38,False,BushMosteller,0.637319346392165,False,Db ,0.71575,,,,
HumScrm,humans,39,True,BushMosteller,0.640612214992584,False,Db ,0.71584375,,,,
HumScrm,humans,39,False,BushMosteller,0.640612214992584,False,Db ,0.71584375,,,,
Camarena,pigeons,8,True,SCTinterpr,0.773109243697479,False,a ,0.122046875,,,,
HumScrm,humans,40,True,BushMosteller,0.665929065232645,False,Db ,0.7139375,,,,
HumScrm,humans,40,False,BushMosteller,0.665929065232645,False,Db ,0.7139375,,,,
Camarena,pigeons,9,True,SCTinterpr,0.665298752462246,False,a ,1.499,,,,
HumScrm,humans,41,True,BushMosteller,0.664942507175188,False,Db ,0.059546875,,,,
RGMDL1,macaques,2,True,RescorlaWagnerWynne95,0.550726716212468,False,a ,1.91764847576334, B ,0.011473255917488,,
HumScrm,humans,41,False,BushMosteller,0.664942507175188,False,Db ,0.059546875,,,,
HumScrm,humans,42,True,BushMosteller,0.640742175759947,False,Db ,0.059546875,,,,
Camarena,pigeons,10,True,SCTinterpr,0.558798283261803,False,a ,0.749,,,,
HumScrm,humans,42,False,BushMosteller,0.640742175759947,False,Db ,0.059546875,,,,
HumScrm,humans,43,True,BushMosteller,0.65531432744632,False,Db ,0.06740625,,,,
Camarena,pigeons,11,True,SCTinterpr,0.537786373103243,False,a ,0.50490625,,,,
HumScrm,humans,43,False,BushMosteller,0.65531432744632,False,Db ,0.06740625,,,,
Camarena,pigeons,2,True,SCTinterpr,0.469312977099237,False,a ,1.44040625,,,,
HumScrm,humans,44,True,BushMosteller,0.64888374998016,False,Db ,0.0645,,,,
Camarena,pigeons,1,True,SiemannDelius,0.770514128221673,False,bMinus ,2.53661655990679, bPlus ,1.64444609594033, e ,2.02869567436509
RGMDL1,macaques,3,True,RescorlaWagnerWynne95,0.527042535881903,False,a ,2.03351912899627, B ,0.018616962844391,,
HumScrm,humans,44,False,BushMosteller,0.658125876217746,False,Db ,0.649390625,,,,
Camarena,pigeons,4,True,SiemannDelius,0.738501610576714,False,bMinus ,2.44600443639263, bPlus ,1.50629067449132, e ,2.30504971212505
HumScrm,humans,45,True,BushMosteller,0.641011738618823,False,Db ,0.067359375,,,,
HumScrm,humans,45,False,BushMosteller,0.660274897601542,False,Db ,0.07521875,,,,
HumScrm,humans,46,True,BushMosteller,0.545891764816014,False,Db ,1.6494375,,,,
Camarena,pigeons,5,True,SiemannDelius,0.693813527472067,False,bMinus ,0.375720515559738, bPlus ,0.696520799825886, e ,0.228089112226036
HumScrm,humans,46,False,BushMosteller,0.545891764816014,False,Db ,1.6494375,,,,
HumScrm,humans,47,True,BushMosteller,0.650855674190451,False,Db ,0.06059375,,,,
HumScrm,humans,47,False,BushMosteller,0.650855674190451,False,Db ,0.06059375,,,,
HumScrm,humans,48,True,BushMosteller,0.566908450694618,False,Db ,0.68940625,,,,
Camarena,pigeons,6,True,SiemannDelius,0.758602358358644,False,bMinus ,2.57115207463242, bPlus ,1.69842608425729, e ,2.08330297049931
HumScrm,humans,48,False,BushMosteller,0.566908450694618,False,Db ,0.68940625,,,,
HumScrm,humans,49,True,BushMosteller,0.4875,False,Db ,-0.5,,,,
HumScrm,humans,50,True,BushMosteller,0.671459163412964,False,Db ,0.07221875,,,,
HumScrm,humans,49,False,BushMosteller,0.509874015146014,False,Db ,0.04296875,,,,
Camarena,pigeons,7,True,SiemannDelius,0.834596516885426,False,bMinus ,2.53768825213878, bPlus ,1.68097328864649, e ,2.16008296519956
HumScrm,humans,51,True,BushMosteller,0.641913572888897,False,Db ,0.0605,,,,
HumScrm,humans,50,False,BushMosteller,0.671459163412964,False,Db ,0.07221875,,,,
RGMDL1,macaques,4,True,RescorlaWagnerWynne95,0.551196406564288,False,a ,1.72852040118772, B ,0.002851326811325,,
Camarena,pigeons,8,True,SiemannDelius,0.763078784742114,False,bMinus ,1.39860725709349, bPlus ,1.64431212187686, e ,0.292503474554193
HumScrm,humans,52,True,BushMosteller,0.57231179018145,False,Db ,0.72075,,,,
HumScrm,humans,51,False,BushMosteller,0.660228985093519,False,Db ,0.0635,,,,
Camarena,pigeons,9,True,SiemannDelius,0.713660776650467,False,bMinus ,1.44079643835082, bPlus ,1.67027786573415, e ,0.240733740575785
HumScrm,humans,53,True,BushMosteller,0.634784706584576,False,Db ,0.0526875,,,,
HumScrm,humans,52,False,BushMosteller,0.587555575914002,False,Db ,1.4745625,,,,
HumScrm,humans,54,True,BushMosteller,0.551773414504269,False,Db ,2.41696875,,,,
Camarena,pigeons,10,True,SiemannDelius,0.747496423462089,False,bMinus ,2.44977510930028, bPlus ,1.21144525212569, e ,2.69221807745573
HumScrm,humans,53,False,BushMosteller,0.634784706584576,False,Db ,0.0526875,,,,
HumScrm,humans,55,True,BushMosteller,0.611337016802374,False,Db ,0.0723125,,,,
Camarena,pigeons,11,True,SiemannDelius,0.733293804710775,False,bMinus ,0.388048706085039, bPlus ,1.53403311422966, e ,0.279073191018843
HumScrm,humans,54,False,BushMosteller,0.551773414504269,False,Db ,2.41696875,,,,
Camarena,pigeons,2,True,SiemannDelius,0.692172269061479,False,bMinus ,2.38912093856523, bPlus ,2.63810152694158, e ,0.09319203268424
HumScrm,humans,56,True,BushMosteller,0.51875,False,Db ,2.4375,,,,
Camarena,pigeons,1,True,SCT,0.578695896571107,False,a ,1.499,,,,
Camarena,pigeons,4,True,SCT,0.515888583758337,False,a ,1.53225,,,,
RGMDL1,macaques,1,True,VTTBS,0.509338668640674,False,a ,0.889652896216614, b ,1.8781079713329, t ,0.19872133542229
HumScrm,humans,55,False,BushMosteller,0.611337016802374,False,Db ,0.0723125,,,,
Camarena,pigeons,5,True,SCT,0.544338335607094,False,a ,-0.498,,,,
HumScrm,humans,57,True,BushMosteller,0.593551767266412,False,Db ,0.636671875,,,,
HumScrm,humans,56,False,BushMosteller,0.51875,False,Db ,2.4375,,,,
Camarena,pigeons,6,True,SCT,0.661845530807058,False,a ,3.251,,,,
HumScrm,humans,58,True,BushMosteller,0.617131498861909,False,Db ,0.711890625,,,,
HumScrm,humans,57,False,BushMosteller,0.63494648776361,False,Db ,0.0635,,,,
Camarena,pigeons,7,True,SCT,0.578569493362233,False,a ,0.3135,,,,
HumScrm,humans,59,True,BushMosteller,0.595596976398532,False,Db ,0.045921875,,,,
HumScrm,humans,58,False,BushMosteller,0.617131498861909,False,Db ,0.711890625,,,,
Camarena,pigeons,8,True,SCT,0.631016042780749,False,a ,0.501,,,,
HumScrm,humans,60,True,BushMosteller,0.556683351492258,False,Db ,0.40434375,,,,
Camarena,pigeons,9,True,SCT,0.662015758371635,False,a ,1.499,,,,
HumScrm,humans,59,False,BushMosteller,0.595596976398532,False,Db ,0.045921875,,,,
RGMDL1,macaques,2,True,VTTBS,0.500011388681828,False,a ,0.042958982957452, b ,0.538756749573945, t ,0.361406109970245
HumScrm,humans,61,True,BushMosteller,0.3625,False,Db ,-0.001,,,,
Camarena,pigeons,10,True,SCT,0.66137339055794,False,a ,1.499,,,,
HumScrm,humans,60,False,BushMosteller,0.556683351492258,False,Db ,0.40434375,,,,
